CustomerID,first_purchase_date,total_orders,total_revenue,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
17385,2011-11-25 11:02:00,1,261.11,15,1,261.11,5,2,1,521,Potential Loyalist
17386,2011-09-01 13:46:00,6,2686.42,99,6,2686.42,3,5,5,355,Loyalists
17387,2011-11-06 11:25:00,2,784.11,34,2,784.11,5,3,3,533,Loyalists
17388,2011-05-12 13:41:00,4,1259.56,211,4,1259.56,2,4,4,244,Others
17389,2011-11-01 09:26:00,34,32607.92,39,34,32607.92,4,5,5,455,Champions
17391,2011-06-28 12:21:00,2,508.8,165,2,508.8,3,3,2,332,Loyalists
17392,2011-02-06 12:48:00,2,915.82,307,2,915.82,1,3,3,133,Others
17394,2011-05-04 13:22:00,1,203.87,219,1,203.87,2,2,1,221,Hibernating
17396,2011-10-03 14:09:00,8,7728.3,67,8,7728.3,4,5,5,455,Champions
17397,2011-11-17 13:58:00,2,696.41,22,2,696.41,5,3,3,533,Loyalists
17398,2011-05-13 12:41:00,3,653.38,211,3,653.38,2,4,3,243,Others
17400,2011-08-05 15:38:00,5,2554.13,126,5,2554.13,3,4,5,345,Loyalists
17402,2010-12-05 13:53:00,13,3205.72,369,13,3205.72,1,5,5,155,Others
17403,2011-11-03 15:18:00,1,281.62,36,1,281.62,5,2,1,521,Potential Loyalist
17404,2011-08-04 10:45:00,15,38679.88,128,15,38679.88,3,5,5,355,Loyalists
17405,2011-12-08 17:12:00,3,1031.41,1,3,1031.41,5,4,3,543,Loyalists
17406,2010-12-08 10:35:00,3,4400.84,367,3,4400.84,1,4,5,145,Others
17408,2011-06-29 12:53:00,1,32.65,163,1,32.65,3,2,1,321,Others
17409,2011-04-05 16:42:00,2,771.85,248,2,771.85,2,3,3,233,Others
17410,2011-11-02 12:23:00,5,1214.72,38,5,1214.72,5,4,4,544,Champions
17411,2011-03-23 13:44:00,3,778.94,261,3,778.94,2,4,3,243,Others
17412,2010-12-02 16:29:00,7,1847.18,372,7,1847.18,1,5,4,154,Others
17414,2011-06-08 11:43:00,2,778.0,185,2,778.0,3,3,3,333,Loyalists
17415,2011-09-21 12:50:00,1,507.84,80,1,507.84,4,2,2,422,Potential Loyalist
17416,2011-03-03 13:45:00,7,6893.42,281,7,6893.42,2,5,5,255,Others
17418,2011-01-20 11:39:00,2,630.85,324,2,630.85,1,3,3,133,Others
17419,2011-11-01 08:53:00,12,5264.04,39,12,5264.04,4,5,5,455,Champions
17420,2010-12-01 09:56:00,3,729.68,374,3,729.68,1,4,3,143,Others
17422,2011-05-03 10:49:00,6,2300.62,221,6,2300.62,2,5,4,254,Others
17423,2011-05-06 09:14:00,2,698.41,218,2,698.41,2,3,3,233,Others
17425,2011-10-10 11:37:00,2,759.17,61,2,759.17,4,3,3,433,Loyalists
17426,2011-12-01 18:03:00,6,5037.26,8,6,5037.26,5,5,5,555,Champions
17427,2011-09-29 11:29:00,1,100.8,72,1,100.8,4,2,1,421,Potential Loyalist
17428,2011-11-01 14:51:00,28,19748.08,38,28,19748.08,5,5,5,555,Champions
17429,2011-08-03 13:22:00,3,524.92,128,3,524.92,3,4,2,342,Loyalists
17430,2011-11-07 09:24:00,2,378.36,33,2,378.36,5,3,2,532,Loyalists
17431,2011-01-30 14:36:00,1,806.6,313,1,806.6,1,2,3,123,Hibernating
17432,2011-11-02 17:30:00,2,365.76,37,2,365.76,5,3,2,532,Loyalists
17433,2011-09-12 14:24:00,1,303.16,88,1,303.16,4,2,2,422,Potential Loyalist
17434,2011-11-02 14:35:00,7,2373.82,37,7,2373.82,5,5,5,555,Champions
17436,2011-12-08 12:30:00,2,216.3,2,2,216.3,5,3,1,531,Loyalists
17438,2011-03-31 10:26:00,1,388.45,254,1,388.45,2,2,2,222,Hibernating
17440,2011-04-06 12:05:00,3,186.42,248,3,186.42,2,4,1,241,Others
17442,2011-05-03 12:35:00,6,2248.56,221,6,2248.56,2,5,4,254,Others
17443,2011-05-04 10:47:00,1,534.24,220,1,534.24,2,2,2,222,Hibernating
17444,2011-07-11 10:33:00,3,2940.04,152,3,2940.04,3,4,5,345,Loyalists
17446,2011-02-02 14:40:00,2,189.0,310,2,189.0,1,3,1,131,Others
17447,2011-09-29 10:10:00,2,541.53,72,2,541.53,4,3,2,432,Loyalists
17449,2011-03-01 17:32:00,7,3205.12,283,7,3205.12,2,5,5,255,Others
17450,2011-12-01 13:29:00,46,215199.83,8,46,215199.83,5,5,5,555,Champions
17451,2011-12-08 15:02:00,7,1721.4,1,7,1721.4,5,5,4,554,Champions
17453,2011-10-06 17:02:00,2,486.72,64,2,486.72,4,3,2,432,Loyalists
17454,2011-02-13 13:22:00,4,815.63,299,4,815.63,1,4,3,143,Others
17455,2011-05-20 12:31:00,1,131.7,204,1,131.7,2,2,1,221,Hibernating
17456,2010-12-09 15:23:00,1,499.72,365,1,499.72,1,2,2,122,Hibernating
17457,2011-04-01 13:04:00,5,2454.76,252,5,2454.76,2,4,5,245,Others
17458,2011-11-24 13:01:00,1,316.5,15,1,316.5,5,2,2,522,Potential Loyalist
17459,2011-10-10 17:00:00,2,657.3,60,2,657.3,4,3,3,433,Loyalists
17460,2010-12-01 16:24:00,6,826.23,373,6,826.23,1,5,3,153,Others
17461,2011-11-10 12:01:00,3,757.46,30,3,757.46,5,4,3,543,Loyalists
17462,2011-10-10 13:56:00,2,675.69,60,2,675.69,4,3,3,433,Loyalists
17463,2011-06-16 15:10:00,5,2605.92,176,5,2605.92,3,4,5,345,Loyalists
17464,2011-07-04 13:19:00,1,289.96,158,1,289.96,3,2,2,322,Others
17466,2011-09-22 09:16:00,2,763.28,79,2,763.28,4,3,3,433,Loyalists
17468,2011-11-25 12:52:00,2,137.0,14,2,137.0,5,3,1,531,Loyalists
17469,2011-07-05 10:21:00,5,1870.97,158,5,1870.97,3,4,4,344,Loyalists
17470,2011-08-04 13:15:00,5,1303.47,127,5,1303.47,3,4,4,344,Loyalists
17472,2011-06-01 14:57:00,3,962.8,191,3,962.8,3,4,3,343,Loyalists
17475,2011-09-21 14:55:00,1,194.37,79,1,194.37,4,2,1,421,Potential Loyalist
17480,2011-09-23 11:39:00,1,511.82,78,1,511.82,4,2,2,422,Potential Loyalist
17481,2011-11-03 16:37:00,4,1255.59,36,4,1255.59,5,4,4,544,Champions
17483,2011-10-05 13:10:00,3,414.04,65,3,414.04,4,4,2,442,Loyalists
17486,2011-03-23 14:00:00,1,396.87,261,1,396.87,2,2,2,222,Hibernating
17489,2011-05-11 11:34:00,2,376.64,213,2,376.64,2,3,2,232,Others
17490,2011-10-06 17:52:00,7,2092.32,64,7,2092.32,4,5,4,454,Champions
17491,2011-11-03 11:40:00,10,4191.79,37,10,4191.79,5,5,5,555,Champions
17492,2011-04-05 15:21:00,1,374.57,248,1,374.57,2,2,2,222,Hibernating
17495,2011-11-01 12:06:00,2,497.56,39,2,497.56,4,3,2,432,Loyalists
17496,2010-12-16 08:39:00,1,542.1,359,1,542.1,1,2,2,122,Hibernating
17498,2011-09-25 12:25:00,1,272.22,76,1,272.22,4,2,1,421,Potential Loyalist
17499,2011-02-23 09:14:00,1,622.88,290,1,622.88,1,2,3,123,Hibernating
17500,2011-11-10 09:08:00,3,1138.0,30,3,1138.0,5,4,4,544,Champions
17501,2011-05-03 09:46:00,2,288.6,221,2,288.6,2,3,2,232,Others
17502,2011-11-10 16:39:00,4,689.1,29,4,689.1,5,4,3,543,Loyalists
17503,2011-11-01 11:12:00,2,558.96,39,2,558.96,4,3,2,432,Loyalists
17504,2011-05-06 10:34:00,9,3438.18,218,9,3438.18,2,5,5,255,Others
17505,2011-07-01 12:50:00,2,1145.84,162,2,1145.84,3,3,4,334,Loyalists
17506,2011-09-25 11:39:00,1,302.2,76,1,302.2,4,2,2,422,Potential Loyalist
17507,2011-02-03 18:08:00,2,946.14,309,2,946.14,1,3,3,133,Others
17508,2011-03-04 08:10:00,1,387.31,281,1,387.31,2,2,2,222,Hibernating
17509,2011-10-07 13:14:00,8,6115.14,63,8,6115.14,4,5,5,455,Champions
17510,2011-11-15 10:00:00,1,308.48,25,1,308.48,5,2,2,522,Potential Loyalist
17511,2011-02-01 10:38:00,31,106082.48,312,31,106082.48,1,5,5,155,Others
17512,2011-05-05 10:49:00,10,3497.0,219,10,3497.0,2,5,5,255,Others
17513,2011-09-28 16:42:00,1,513.2,72,1,513.2,4,2,2,422,Potential Loyalist
17514,2011-08-03 15:45:00,1,208.65,128,1,208.65,3,2,1,321,Others
17515,2011-11-08 14:04:00,4,870.5,31,4,870.5,5,4,3,543,Loyalists
17516,2011-05-06 13:25:00,5,768.08,217,5,768.08,2,4,3,243,Others
17517,2011-02-04 11:48:00,1,307.88,309,1,307.88,1,2,2,122,Hibernating
17519,2010-12-06 15:18:00,6,2179.32,368,6,2179.32,1,5,4,154,Others
17520,2011-10-17 12:04:00,1,546.81,54,1,546.81,4,2,2,422,Potential Loyalist
17521,2011-10-05 13:42:00,3,723.21,65,3,723.21,4,4,3,443,Loyalists
17522,2011-05-05 16:31:00,5,1070.71,218,5,1070.71,2,4,4,244,Others
17523,2011-11-20 13:40:00,4,652.74,19,4,652.74,5,4,3,543,Loyalists
17524,2010-12-13 14:32:00,1,290.0,361,1,290.0,1,2,2,122,Hibernating
17525,2010-12-15 12:05:00,1,845.4,360,1,845.4,1,2,3,123,Hibernating
17526,2011-12-05 11:05:00,4,1434.5,5,4,1434.5,5,4,4,544,Champions
17527,2011-05-05 13:43:00,4,939.37,218,4,939.37,2,4,3,243,Others
17528,2011-12-08 13:27:00,8,3628.5,1,8,3628.5,5,5,5,555,Champions
17530,2011-12-08 18:42:00,10,3030.33,1,10,3030.33,5,5,5,555,Champions
17531,2011-06-02 19:17:00,1,296.7,190,1,296.7,3,2,2,322,Others
17534,2011-10-17 12:47:00,1,223.36,54,1,223.36,4,2,1,421,Potential Loyalist
17535,2011-03-04 15:20:00,1,164.4,280,1,164.4,2,2,1,221,Hibernating
17536,2011-06-15 13:23:00,1,76.5,177,1,76.5,3,2,1,321,Others
17537,2011-02-09 13:37:00,2,1528.32,303,2,1528.32,1,3,4,134,Others
17538,2011-11-14 12:12:00,1,98.42,26,1,98.42,5,2,1,521,Potential Loyalist
17540,2011-11-15 11:56:00,2,847.7,25,2,847.7,5,3,3,533,Loyalists
17542,2011-03-15 11:45:00,1,170.75,270,1,170.75,2,2,1,221,Hibernating
17545,2011-10-27 13:48:00,3,645.96,43,3,645.96,4,4,3,443,Loyalists
17548,2011-04-20 12:01:00,1,103.3,234,1,103.3,2,2,1,221,Hibernating
17549,2011-11-16 09:59:00,2,148.86,24,2,148.86,5,3,1,531,Loyalists
17550,2011-04-10 15:19:00,3,267.16,243,3,267.16,2,4,1,241,Others
17551,2010-12-15 14:12:00,1,613.68,359,1,613.68,1,2,3,123,Hibernating
17552,2010-12-02 18:45:00,4,1228.93,372,4,1228.93,1,4,4,144,Others
17553,2011-08-02 10:00:00,1,1487.6,130,1,1487.6,3,2,4,324,Others
17554,2011-12-08 14:15:00,5,1952.45,1,5,1952.45,5,4,4,544,Champions
17555,2011-01-09 12:31:00,2,678.71,335,2,678.71,1,3,3,133,Others
17556,2011-05-18 10:48:00,1,157.9,206,1,157.9,2,2,1,221,Hibernating
17557,2011-09-19 14:23:00,3,541.46,81,3,541.46,4,4,2,442,Loyalists
17560,2011-02-02 11:14:00,4,1017.05,311,4,1017.05,1,4,3,143,Others
17561,2011-11-20 12:53:00,1,167.62,19,1,167.62,5,2,1,521,Potential Loyalist
17562,2011-07-06 10:59:00,7,1122.38,157,7,1122.38,3,5,4,354,Loyalists
17564,2011-11-15 13:27:00,3,454.01,24,3,454.01,5,4,2,542,Loyalists
17566,2011-12-01 19:54:00,2,901.21,8,2,901.21,5,3,3,533,Loyalists
17567,2010-12-02 15:18:00,8,5274.28,372,8,5274.28,1,5,5,155,Others
17569,2011-01-11 14:15:00,1,688.28,332,1,688.28,1,2,3,123,Hibernating
17571,2011-03-07 11:44:00,4,1782.86,278,4,1782.86,2,4,4,244,Others
17572,2011-09-01 10:28:00,4,297.55,100,4,297.55,3,4,2,342,Loyalists
17573,2011-09-07 10:36:00,3,380.6,94,3,380.6,4,4,2,442,Loyalists
17574,2011-04-11 09:47:00,1,185.65,243,1,185.65,2,2,1,221,Hibernating
17576,2011-09-01 16:30:00,19,4210.7,99,19,4210.7,3,5,5,355,Loyalists
17578,2011-05-05 18:38:00,1,143.46,218,1,143.46,2,2,1,221,Hibernating
17579,2011-12-05 12:28:00,3,448.9,5,3,448.9,5,4,2,542,Loyalists
17580,2011-04-01 12:41:00,3,383.74,253,3,383.74,2,4,2,242,Others
17581,2010-12-02 14:47:00,25,12280.77,372,25,12280.77,1,5,5,155,Others
17582,2011-04-17 13:18:00,1,175.27,236,1,175.27,2,2,1,221,Hibernating
17584,2011-12-02 17:12:00,2,1242.3,7,2,1242.3,5,3,4,534,Loyalists
17585,2011-01-05 15:09:00,4,1550.88,338,4,1550.88,1,4,4,144,Others
17588,2011-06-20 16:19:00,3,1240.2,172,3,1240.2,3,4,4,344,Loyalists
17589,2011-06-05 15:25:00,4,2404.17,187,4,2404.17,3,4,5,345,Loyalists
17590,2011-12-07 12:55:00,3,1479.22,2,3,1479.22,5,4,4,544,Champions
17591,2010-12-07 15:39:00,7,3093.68,367,7,3093.68,1,5,5,155,Others
17593,2011-12-06 10:30:00,5,4590.24,4,5,4590.24,5,4,5,545,Champions
17594,2011-09-15 16:34:00,2,993.18,85,2,993.18,4,3,3,433,Loyalists
17595,2011-11-02 16:19:00,2,388.79,37,2,388.79,5,3,2,532,Loyalists
17596,2011-06-01 15:28:00,7,3220.55,191,7,3220.55,3,5,5,355,Loyalists
17597,2011-05-10 11:54:00,1,2044.37,214,1,2044.37,2,2,4,224,Hibernating
17600,2011-11-22 09:43:00,1,161.67,18,1,161.67,5,2,1,521,Potential Loyalist
17601,2011-04-14 18:02:00,1,116.01,239,1,116.01,2,2,1,221,Hibernating
17602,2011-08-07 15:52:00,6,5870.02,124,6,5870.02,3,5,5,355,Loyalists
17603,2011-09-22 14:18:00,1,394.72,78,1,394.72,4,2,2,422,Potential Loyalist
17604,2011-05-06 13:43:00,2,445.6,217,2,445.6,2,3,2,232,Others
17608,2011-11-06 13:00:00,2,193.42,33,2,193.42,5,3,1,531,Loyalists
17609,2011-02-10 17:54:00,5,1649.91,302,5,1649.91,1,4,4,144,Others
17611,2011-12-02 13:28:00,15,5047.29,7,15,5047.29,5,5,5,555,Champions
17612,2011-09-05 14:07:00,6,2353.91,95,6,2353.91,4,5,4,454,Champions
17613,2011-04-01 09:06:00,14,5145.95,253,14,5145.95,2,5,5,255,Others
17614,2011-10-13 16:01:00,1,390.07,57,1,390.07,4,2,2,422,Potential Loyalist
17615,2011-05-01 15:33:00,3,329.6,222,3,329.6,2,4,2,242,Others
17616,2010-12-07 10:04:00,3,897.6,368,3,897.6,1,4,3,143,Others
17618,2011-12-04 11:50:00,3,1291.86,6,3,1291.86,5,4,4,544,Champions
17619,2011-01-31 14:18:00,1,437.04,312,1,437.04,1,2,2,122,Hibernating
17620,2011-10-11 12:08:00,1,81.44,60,1,81.44,4,2,1,421,Potential Loyalist
17621,2011-11-18 17:11:00,3,2281.68,21,3,2281.68,5,4,4,544,Champions
17623,2011-11-07 11:32:00,1,527.05,33,1,527.05,5,2,2,522,Potential Loyalist
17624,2011-05-05 17:59:00,2,843.48,218,2,843.48,2,3,3,233,Others
17625,2011-10-19 12:21:00,4,2047.0,52,4,2047.0,4,4,4,444,Champions
17628,2011-09-19 15:21:00,1,75.75,81,1,75.75,4,2,1,421,Potential Loyalist
17629,2011-04-03 11:36:00,8,2052.77,251,8,2052.77,2,5,4,254,Others
17630,2011-04-21 14:03:00,2,503.6,232,2,503.6,2,3,2,232,Others
17631,2011-12-08 09:47:00,3,528.33,2,3,528.33,5,4,2,542,Loyalists
17633,2011-11-08 13:25:00,4,1324.84,31,4,1324.84,5,4,4,544,Champions
17634,2011-11-03 13:09:00,9,3147.62,36,9,3147.62,5,5,5,555,Champions
17636,2011-11-20 14:40:00,1,285.56,19,1,285.56,5,2,1,521,Potential Loyalist
17637,2011-11-08 12:51:00,2,547.06,31,2,547.06,5,3,2,532,Loyalists
17639,2011-03-08 15:22:00,1,108.5,276,1,108.5,2,2,1,221,Hibernating
17640,2011-09-14 09:13:00,1,621.66,87,1,621.66,4,2,3,423,Potential Loyalist
17642,2011-08-12 09:11:00,2,712.29,120,2,712.29,3,3,3,333,Loyalists
17643,2010-12-01 14:38:00,1,203.1,373,1,203.1,1,2,1,121,Hibernating
17644,2011-11-03 15:01:00,11,2895.64,36,11,2895.64,5,5,5,555,Champions
17646,2011-03-03 10:09:00,3,1259.39,282,3,1259.39,2,4,4,244,Others
17647,2011-10-05 15:38:00,1,133.06,65,1,133.06,4,2,1,421,Potential Loyalist
17648,2011-04-04 10:29:00,4,1797.5,250,4,1797.5,2,4,4,244,Others
17649,2011-07-24 15:53:00,1,868.49,138,1,868.49,3,2,3,323,Others
17650,2011-11-18 14:52:00,1,166.08,21,1,166.08,5,2,1,521,Potential Loyalist
17651,2011-10-06 16:17:00,10,3945.0,64,10,3945.0,4,5,5,455,Champions
17652,2011-06-02 12:08:00,12,4867.72,191,12,4867.72,3,5,5,355,Loyalists
17653,2011-09-01 12:17:00,4,1207.56,100,4,1207.56,3,4,4,344,Loyalists
17654,2011-03-07 13:17:00,1,117.55,277,1,117.55,2,2,1,221,Hibernating
17655,2011-02-08 13:39:00,7,3628.94,304,7,3628.94,1,5,5,155,Others
17656,2011-08-03 10:45:00,5,1674.69,129,5,1674.69,3,4,4,344,Loyalists
17658,2011-05-12 15:23:00,2,595.42,211,2,595.42,2,3,3,233,Others
17659,2010-12-02 16:46:00,12,3474.41,372,12,3474.41,1,5,5,155,Others
17660,2011-07-21 13:37:00,1,196.0,141,1,196.0,3,2,1,321,Others
17663,2011-11-02 10:44:00,7,1802.91,38,7,1802.91,5,5,4,554,Champions
17664,2011-05-11 14:17:00,2,604.64,212,2,604.64,2,3,3,233,Others
17666,2011-10-05 11:06:00,2,728.16,66,2,728.16,4,3,3,433,Loyalists
17667,2011-07-01 09:47:00,5,2983.56,162,5,2983.56,3,4,5,345,Loyalists
17668,2011-11-01 14:45:00,2,347.75,38,2,347.75,5,3,2,532,Loyalists
17669,2011-04-04 10:11:00,7,3406.72,250,7,3406.72,2,5,5,255,Others
17670,2011-04-26 09:12:00,1,205.7,228,1,205.7,2,2,1,221,Hibernating
17671,2011-07-05 12:03:00,4,1966.89,158,4,1966.89,3,4,4,344,Loyalists
17672,2011-02-03 13:29:00,2,4356.01,309,2,4356.01,1,3,5,135,Others
17673,2011-10-04 12:25:00,6,2031.54,67,6,2031.54,4,5,4,454,Champions
17674,2010-12-06 10:20:00,2,851.7,369,2,851.7,1,3,3,133,Others
17675,2011-02-01 09:38:00,31,23385.61,312,31,23385.61,1,5,5,155,Others
17676,2011-08-01 11:13:00,6,1688.38,131,6,1688.38,3,5,4,354,Loyalists
17677,2011-08-04 17:40:00,30,19092.18,127,30,19092.18,3,5,5,355,Loyalists
17678,2011-03-21 11:52:00,1,298.11,264,1,298.11,2,2,2,222,Hibernating
17679,2011-09-15 10:35:00,2,1992.11,86,2,1992.11,4,3,4,434,Loyalists
17680,2011-11-16 12:42:00,1,184.4,24,1,184.4,5,2,1,521,Potential Loyalist
17682,2011-04-06 10:19:00,6,2865.83,248,6,2865.83,2,5,5,255,Others
17684,2011-10-27 11:10:00,1,239.41,44,1,239.41,4,2,1,421,Potential Loyalist
17685,2010-12-02 14:42:00,7,4377.75,372,7,4377.75,1,5,5,155,Others
17686,2011-12-02 15:39:00,7,7332.07,7,7,7332.07,5,5,5,555,Champions
17690,2010-12-01 16:15:00,15,6341.35,373,15,6341.35,1,5,5,155,Others
17691,2010-12-06 11:10:00,2,580.8,369,2,580.8,1,3,3,133,Others
17692,2011-08-04 14:01:00,4,1194.9,127,4,1194.9,3,4,4,344,Loyalists
17693,2011-07-25 15:48:00,1,200.47,137,1,200.47,3,2,1,321,Others
17694,2011-07-21 12:00:00,1,283.12,142,1,283.12,3,2,1,321,Others
17695,2011-06-21 12:35:00,2,765.34,172,2,765.34,3,3,3,333,Loyalists
17696,2011-11-01 13:43:00,8,2461.31,38,8,2461.31,5,5,5,555,Champions
17697,2011-04-17 15:40:00,1,338.95,236,1,338.95,2,2,2,222,Hibernating
17698,2011-03-24 11:34:00,1,154.95,261,1,154.95,2,2,1,221,Hibernating
17700,2011-03-03 16:34:00,4,2534.64,281,4,2534.64,2,4,5,245,Others
17701,2011-04-01 12:25:00,1,417.95,253,1,417.95,2,2,2,222,Hibernating
17702,2011-11-09 16:03:00,4,1824.37,30,4,1824.37,5,4,4,544,Champions
17703,2011-11-04 15:51:00,3,798.74,35,3,798.74,5,4,3,543,Loyalists
17704,2011-04-14 09:28:00,2,885.19,240,2,885.19,2,3,3,233,Others
17705,2011-07-06 12:50:00,9,1959.82,157,9,1959.82,3,5,4,354,Loyalists
17706,2011-07-01 11:32:00,17,10982.32,162,17,10982.32,3,5,5,355,Loyalists
17707,2011-01-07 13:30:00,2,236.1,336,2,236.1,1,3,1,131,Others
17708,2011-06-05 10:12:00,2,377.68,188,2,377.68,3,3,2,332,Loyalists
17709,2011-06-23 11:55:00,1,137.45,170,1,137.45,3,2,1,321,Others
17711,2011-02-23 11:32:00,2,385.1,290,2,385.1,1,3,2,132,Others
17712,2011-10-26 12:28:00,1,522.91,45,1,522.91,4,2,2,422,Potential Loyalist
17714,2011-01-23 10:32:00,1,306.0,321,1,306.0,1,2,2,122,Hibernating
17715,2011-05-23 12:32:00,1,326.4,201,1,326.4,2,2,2,222,Hibernating
17716,2011-04-04 15:18:00,11,5655.99,249,11,5655.99,2,5,5,255,Others
17718,2011-04-21 13:39:00,1,139.35,232,1,139.35,2,2,1,221,Hibernating
17719,2011-06-02 15:48:00,15,5396.04,190,15,5396.04,3,5,5,355,Loyalists
17720,2010-12-07 10:43:00,4,1297.94,368,4,1297.94,1,4,4,144,Others
17722,2011-06-03 12:39:00,4,4167.62,190,4,4167.62,3,4,5,345,Loyalists
17723,2011-06-01 16:23:00,6,3276.4,191,6,3276.4,3,5,5,355,Loyalists
17724,2011-09-20 14:50:00,3,1033.0,80,3,1033.0,4,4,3,443,Loyalists
17725,2011-04-04 12:07:00,11,3439.08,250,11,3439.08,2,5,5,255,Others
17727,2011-11-24 17:06:00,1,1060.25,15,1,1060.25,5,2,3,523,Potential Loyalist
17728,2011-10-05 08:17:00,3,2876.01,66,3,2876.01,4,4,5,445,Champions
17730,2011-12-06 15:43:00,13,5985.52,3,13,5985.52,5,5,5,555,Champions
17731,2011-08-03 13:39:00,4,1240.11,128,4,1240.11,3,4,4,344,Loyalists
17732,2010-12-02 09:29:00,1,607.94,373,1,607.94,1,2,3,123,Hibernating
17733,2011-11-01 08:16:00,2,692.19,39,2,692.19,4,3,3,433,Loyalists
17734,2011-10-17 12:33:00,3,700.63,54,3,700.63,4,4,3,443,Loyalists
17735,2011-11-02 14:52:00,19,14158.66,37,19,14158.66,5,5,5,555,Champions
17736,2011-08-18 14:33:00,3,377.44,113,3,377.44,3,4,2,342,Loyalists
17737,2011-10-12 14:42:00,2,168.24,58,2,168.24,4,3,1,431,Loyalists
17738,2011-03-02 16:26:00,4,1879.05,282,4,1879.05,2,4,4,244,Others
17739,2011-11-01 15:19:00,7,3473.94,38,7,3473.94,5,5,5,555,Champions
17742,2011-01-11 10:04:00,2,657.68,333,2,657.68,1,3,3,133,Others
17744,2011-04-03 12:46:00,6,3330.8,251,6,3330.8,2,5,5,255,Others
17746,2011-04-13 14:31:00,1,110.25,240,1,110.25,2,2,1,221,Hibernating
17747,2011-08-19 08:13:00,1,71.4,113,1,71.4,3,2,1,321,Others
17749,2011-06-14 15:45:00,2,674.52,178,2,674.52,3,3,3,333,Loyalists
17750,2011-09-01 17:09:00,9,1797.57,99,9,1797.57,3,5,4,354,Loyalists
17752,2010-12-15 16:19:00,1,161.28,359,1,161.28,1,2,1,121,Hibernating
17754,2011-11-02 12:37:00,5,1772.26,38,5,1772.26,5,4,4,544,Champions
17757,2011-06-01 16:03:00,30,6598.44,191,30,6598.44,3,5,5,355,Loyalists
17758,2011-04-03 15:22:00,8,3456.7,250,8,3456.7,2,5,5,255,Others
17759,2011-11-22 16:02:00,3,834.99,17,3,834.99,5,4,3,543,Loyalists
17760,2010-12-01 15:08:00,2,460.13,373,2,460.13,1,3,2,132,Others
17761,2011-11-07 10:23:00,1,712.78,33,1,712.78,5,2,3,523,Potential Loyalist
17763,2011-03-21 14:25:00,1,15.0,263,1,15.0,2,2,1,221,Hibernating
17764,2011-05-12 16:11:00,2,818.82,211,2,818.82,2,3,3,233,Others
17765,2011-07-04 12:41:00,3,371.88,159,3,371.88,3,4,2,342,Loyalists
17767,2011-11-24 14:42:00,1,271.2,15,1,271.2,5,2,1,521,Potential Loyalist
17768,2011-12-01 13:22:00,3,2273.18,8,3,2273.18,5,4,4,544,Champions
17769,2011-03-06 12:20:00,10,4374.29,279,10,4374.29,2,5,5,255,Others
17770,2011-03-02 13:35:00,5,1143.27,282,5,1143.27,2,4,4,244,Others
17771,2011-10-14 11:43:00,2,361.61,57,2,361.61,4,3,2,432,Loyalists
17772,2011-11-29 10:57:00,2,182.77,11,2,182.77,5,3,1,531,Loyalists
17774,2011-04-04 12:55:00,4,1445.4,249,4,1445.4,2,4,4,244,Others
17775,2011-03-30 10:50:00,1,56.4,255,1,56.4,2,2,1,221,Hibernating
17777,2011-11-15 12:02:00,3,665.86,25,3,665.86,5,4,3,543,Loyalists
17779,2011-09-13 11:24:00,3,658.57,88,3,658.57,4,4,3,443,Loyalists
17781,2011-07-03 16:00:00,2,188.02,159,2,188.02,3,3,1,331,Loyalists
17783,2011-04-06 10:07:00,2,283.47,248,2,283.47,2,3,1,231,Others
17785,2011-10-17 13:43:00,1,131.94,53,1,131.94,4,2,1,421,Potential Loyalist
17786,2011-09-15 12:51:00,2,393.59,85,2,393.59,4,3,2,432,Loyalists
17787,2010-12-03 13:43:00,4,3581.36,371,4,3581.36,1,4,5,145,Others
17788,2011-08-02 10:38:00,2,1117.9,130,2,1117.9,3,3,4,334,Loyalists
17789,2011-03-03 13:14:00,1,225.9,281,1,225.9,2,2,1,221,Hibernating
17790,2011-04-07 12:34:00,14,2481.9,247,14,2481.9,2,5,5,255,Others
17791,2011-11-10 12:09:00,1,106.1,30,1,106.1,5,2,1,521,Potential Loyalist
17793,2011-11-14 14:24:00,1,323.04,25,1,323.04,5,2,2,522,Potential Loyalist
17795,2011-06-13 12:36:00,2,350.39,180,2,350.39,3,3,2,332,Loyalists
17796,2010-12-05 12:23:00,4,1319.9,370,4,1319.9,1,4,4,144,Others
17797,2011-06-10 11:29:00,3,780.43,183,3,780.43,3,4,3,343,Loyalists
17799,2011-09-01 14:42:00,10,4066.64,99,10,4066.64,3,5,5,355,Loyalists
17800,2011-07-01 10:58:00,9,1335.06,162,9,1335.06,3,5,4,354,Loyalists
17802,2010-12-02 13:44:00,3,1385.24,372,3,1385.24,1,4,4,144,Others
17805,2011-09-27 11:49:00,1,512.31,74,1,512.31,4,2,2,422,Potential Loyalist
17806,2011-11-28 14:12:00,1,546.04,11,1,546.04,5,2,2,522,Potential Loyalist
17809,2010-12-01 09:41:00,12,7273.61,374,12,7273.61,1,5,5,155,Others
17811,2011-03-01 11:36:00,39,10345.2,284,39,10345.2,1,5,5,155,Others
17812,2011-11-01 13:59:00,4,949.71,38,4,949.71,5,4,3,543,Loyalists
17813,2011-11-01 15:26:00,5,1770.88,38,5,1770.88,5,4,4,544,Champions
